step,total_updates,epoch,batch_in_epoch,samples_seen,mean_loss,per_target_loss,per_process_loss,target_names,process_names,step_dt,rebuild_count,holdout_loss,holdout_label,epoch_mean_loss,epoch_time_seconds,grad_norm,n_failed_samples,failed_processes
521,800,521,1,1563,0.0002689334128,0.0003076755079;0.000331266053;0.0001678586774,0.0002078519886;0.0002360698877;0.000362878362,biomass;glucose;product,run_1;run_3;run_2,0.017096,0,,,0.0002689334128,0.017096,0.000257717427,0,
522,800,522,1,1566,0.0002686185339,0.0003073619526;0.0003308790669;0.0001676145822,0.0003624253059;0.0002075795759;0.0002358507199,biomass;glucose;product,run_2;run_1;run_3,0.034400,0,,,0.0002686185339,0.034400,0.0002569395854,0,
523,800,523,1,1569,0.000268304973,0.0003070495919;0.0003304942124;0.0001673711146,0.0002356316692;0.0002073085012;0.0003619747485,biomass;glucose;product,run_3;run_1;run_2,0.038037,0,,,0.000268304973,0.038037,0.0002561625446,0,
524,800,524,1,1572,0.0002679927519,0.0003067385437;0.0003301113731;0.0001671283388,0.0002354128221;0.00036152662;0.0002070388136,biomass;glucose;product,run_3;run_2;run_1,0.028340,0,,,0.0002679927519,0.028340,0.0002553945224,0,
525,800,525,1,1575,0.0002676818189,0.0003064287988;0.000329730623;0.0001668860348,0.0003610799528;0.0002067708557;0.000235194648,biomass;glucose;product,run_2;run_1;run_3,0.037987,0,,,0.0002676818189,0.037987,0.000254638274,0,
526,800,526,1,1578,0.000267372183,0.0003061204274;0.0003293518669;0.0001666442548,0.0002349773041;0.0003606346889;0.000206504556,biomass;glucose;product,run_3;run_2;run_1,0.017081,0,,,0.000267372183,0.017081,0.000253889391,0,
527,800,527,1,1581,0.0002670638302,0.0003058132622;0.0003289750185;0.0001664032098,0.0002062394753;0.0002347603927;0.0003601916225,biomass;glucose;product,run_1;run_3;run_2,0.061858,0,,,0.0002670638302,0.061858,0.0002531392301,0,
528,800,528,1,1584,0.0002667567462,0.0003055073482;0.0003286000084;0.000166162882,0.0002345442389;0.0003597503417;0.0002059756579,biomass;glucose;product,run_3;run_2;run_1,0.013324,0,,,0.0002667567462,0.013324,0.0002523852887,0,
529,800,529,1,1587,0.0002664509168,0.0003052028207;0.0003282267758;0.0001659231539,0.0002057133524;0.0002343294377;0.0003593099603,biomass;glucose;product,run_1;run_3;run_2,0.044848,0,,,0.0002664509168,0.044848,0.0002516287038,0,
530,800,530,1,1590,0.0002661463273,0.0003048996136;0.0003278552325;0.0001656841358,0.0003588708319;0.0002341158197;0.0002054523303,biomass;glucose;product,run_2;run_3;run_1,0.029279,0,,,0.0002661463273,0.029279,0.0002508690414,0,
531,800,531,1,1593,0.0002658431338,0.000304597851;0.0003274855432;0.0001654460074,0.0003584339984;0.0002051923198;0.0002339030833,biomass;glucose;product,run_2;run_1;run_3,0.028602,0,,,0.0002658431338,0.028602,0.0002501022052,0,
532,800,532,1,1596,0.0002655410068,0.0003042972242;0.0003271172335;0.0001652085627,0.0003579979964;0.0002336915039;0.0002049335201,biomass;glucose;product,run_2;run_3;run_1,0.023432,0,,,0.0002655410068,0.023432,0.0002493402308,0,
533,800,533,1,1599,0.0002652400622,0.0003039979563;0.0003267505184;0.000164971712,0.0002046760595;0.0002334812774;0.0003575628498,biomass;glucose;product,run_1;run_3;run_2,0.031764,0,,,0.0002652400622,0.031764,0.0002485793681,0,
534,800,534,1,1602,0.0002649402887,0.0003036999301;0.0003263853803;0.0001647355558,0.000357129225;0.0002332719694;0.0002044196718,biomass;glucose;product,run_2;run_3;run_1,0.022382,0,,,0.0002649402887,0.022382,0.0002478160423,0,
535,800,535,1,1605,0.0002646416697,0.0003034030862;0.0003260218254;0.0001645000974,0.0003566974096;0.0002041642509;0.0002330633486,biomass;glucose;product,run_2;run_1;run_3,0.037868,0,,,0.0002646416697,0.037868,0.0002470472126,0,
536,800,536,1,1608,0.0002643441878,0.0003031075025;0.0003256598896;0.0001642651713,0.0002039100244;0.0002328556571;0.0003562668818,biomass;glucose;product,run_1;run_3;run_2,0.018379,0,,,0.0002643441878,0.018379,0.0002462743529,0,
537,800,537,1,1611,0.0002640478508,0.0003028131736;0.0003252996181;0.0001640307607,0.0002326488062;0.0002036570813;0.0003558376649,biomass;glucose;product,run_3;run_1;run_2,0.036102,0,,,0.0002640478508,0.036102,0.0002454989222,0,
538,800,538,1,1614,0.0002637525872,0.0003025199855;0.0003249409429;0.0001637968333,0.0003554103047;0.0002034050571;0.0002324423998,biomass;glucose;product,run_2;run_1;run_3,0.020614,0,,,0.0002637525872,0.020614,0.0002447192996,0,
539,800,539,1,1617,0.0002634584017,0.0003022279535;0.0003245838913;0.0001635633602,0.0002322364404;0.0002031540683;0.0003549846963,biomass;glucose;product,run_3;run_1;run_2,0.031731,0,,,0.0002634584017,0.031731,0.0002439383363,0,
540,800,540,1,1620,0.0002631652719,0.0003019371459;0.0003242284651;0.0001633302048,0.0003545603528;0.0002029042869;0.0002320311761,biomass;glucose;product,run_2;run_1;run_3,0.017146,0,,,0.0002631652719,0.017146,0.0002431593031,0,
541,800,541,1,1623,0.0002628731744,0.000301647513;0.0003238746341;0.0001630973761,0.0002318264728;0.0003541374582;0.0002026555922,biomass;glucose;product,run_3;run_2;run_1,0.054115,0,,,0.0002628731744,0.054115,0.0002423804531,0,
542,800,542,1,1626,0.0002625820838,0.0003013589836;0.0003235223534;0.0001628649145,0.0002024078008;0.0003537163012;0.0002316221495,biomass;glucose;product,run_1;run_2;run_3,0.012947,0,,,0.0002625820838,0.012947,0.000241597387,0,
543,800,543,1,1629,0.0002622919734,0.000301071598;0.0003231715901;0.0001626327319,0.0003532965012;0.0002314184364;0.0002021609824,biomass;glucose;product,run_2;run_3;run_1,0.029995,0,,,0.0002622919734,0.029995,0.0002408093696,0,
544,800,544,1,1632,0.0002620028142,0.0003007853833;0.0003228222995;0.0001624007599,0.0002019151623;0.0002312155126;0.0003528777678,biomass;glucose;product,run_1;run_3;run_2,0.017863,0,,,0.0002620028142,0.017863,0.0002400160343,0,
545,800,545,1,1635,0.0002617111831,0.0003004963775;0.0003224745848;0.0001621625869,0.0002016701356;0.0003524603955;0.0002310030182,biomass;glucose;product,run_1;run_2;run_3,0.030651,0,,,0.0002617111831,0.030651,0.0002392696879,0,
546,800,546,1,1638,0.0002614237991,0.0003002128105;0.0003221275934;0.0001619309936,0.0002308039121;0.0003520410989;0.0002014263865,biomass;glucose;product,run_3;run_2;run_1,0.032695,0,,,0.0002614237991,0.032695,0.000238459633,0,
547,800,547,1,1641,0.0002611372829,0.0002999299586;0.0003217813573;0.0001617005327,0.0002306047478;0.0002011818495;0.0003516252513,biomass;glucose;product,run_3;run_1;run_2,0.035339,0,,,0.0002611372829,0.035339,0.0002376072482,0,
548,800,548,1,1644,0.0002608515978,0.0002996481231;0.000321436052;0.0001614706183,0.0003512111239;0.0002304062916;0.000200937378,biomass;glucose;product,run_2;run_3;run_1,0.024269,0,,,0.0002608515978,0.024269,0.0002367405203,0,
549,800,549,1,1647,0.0002605667037,0.0002993679371;0.000321091969;0.000161240205,0.0003507949162;0.0002006946707;0.0002302105242,biomass;glucose;product,run_2;run_1;run_3,0.037657,0,,,0.0002605667037,0.037657,0.0002359037039,0,
550,800,550,1,1650,0.0002602825601,0.0002990888144;0.0003207491459;0.0001610097201,0.0002004525108;0.0002300151133;0.0003503800563,biomass;glucose;product,run_1;run_3;run_2,0.036788,0,,,0.0002602825601,0.036788,0.000235078222,0,
551,800,551,1,1653,0.0002600024598,0.0002988140824;0.0003204074223;0.0001607858747,0.0002298281153;0.0003499694225;0.0002002098416,biomass;glucose;product,run_3;run_2;run_1,0.025565,0,,,0.0002600024598,0.025565,0.0002341972045,0,
552,800,552,1,1656,0.0002597195796,0.0002985360194;0.0003200678117;0.0001605549079,0.0001999675463;0.0003495626935;0.0002296284992,biomass;glucose;product,run_1;run_2;run_3,0.014868,0,,,0.0002597195796,0.014868,0.0002333190656,0,
553,800,553,1,1659,0.0002594372679,0.0002982596592;0.0003197302428;0.0001603219015,0.0001997281423;0.0003491528366;0.0002294308246,biomass;glucose;product,run_1;run_2;run_3,0.008532,0,,,0.0002594372679,0.008532,0.0002325232326,0,
554,800,554,1,1662,0.0002591554665,0.0002979840185;0.0003193942105;0.0001600881704,0.0001994889554;0.0003487454743;0.0002292319698,biomass;glucose;product,run_1;run_2;run_3,0.026864,0,,,0.0002591554665,0.026864,0.0002317229072,0,
555,800,555,1,1665,0.0002588741066,0.0002977084841;0.0003190591846;0.0001598546511,0.0003483440414;0.0002290301907;0.0001992480878,biomass;glucose;product,run_2;run_3;run_1,0.013732,0,,,0.0002588741066,0.013732,0.0002307876754,0,
556,800,556,1,1668,0.0002585931228,0.0002974342812;0.0003187250069;0.0001596200804,0.0002288303843;0.0003479410008;0.0001990079834,biomass;glucose;product,run_3;run_2;run_1,0.043570,0,,,0.0002585931228,0.043570,0.0002299014176,0,
557,800,557,1,1671,0.0002583081916,0.000297155969;0.0003183873274;0.0001593812785,0.0001987687859;0.0002286338936;0.0003475218955,biomass;glucose;product,run_1;run_3;run_2,0.030630,0,,,0.0002583081916,0.030630,0.0002291261593,0,
558,800,558,1,1674,0.0002580276639,0.0002968837518;0.0003180536402;0.0001591455996,0.0003471183025;0.0002284369602;0.0001985277289,biomass;glucose;product,run_2;run_3;run_1,0.022572,0,,,0.0002580276639,0.022572,0.0002282699447,0,
559,800,559,1,1677,0.0002577473192,0.0002966122977;0.000317719825;0.0001589098348,0.0003467162976;0.0001982849901;0.0002282406699,biomass;glucose;product,run_2;run_1;run_3,0.026960,0,,,0.0002577473192,0.026960,0.0002273663798,0,
560,800,560,1,1680,0.0002574670388,0.0002963424337;0.0003173858819;0.0001586728008,0.0001980425342;0.0003463101206;0.0002280484616,biomass;glucose;product,run_1;run_2;run_3,0.022256,0,,,0.0002574670388,0.022256,0.0002266362869,0,
561,800,561,1,1683,0.0002571867863,0.0002960737515;0.0003170515712;0.0001584350361,0.0003459028479;0.0002278585796;0.0001977989313,biomass;glucose;product,run_2;run_3;run_1,0.017030,0,,,0.0002571867863,0.017030,0.0002260177184,0,
562,800,562,1,1686,0.0002569064397,0.000295805503;0.000316716686;0.00015819713,0.0002276682274;0.0003454986616;0.00019755243,biomass;glucose;product,run_3;run_2;run_1,0.026715,0,,,0.0002569064397,0.026715,0.0002253062094,0,
563,800,563,1,1689,0.0002566259097,0.0002955384273;0.0003163814072;0.0001579578945,0.0001973046869;0.0002274796278;0.0003450934144,biomass;glucose;product,run_1;run_3;run_2,0.026695,0,,,0.0002566259097,0.026695,0.0002247570421,0,
564,800,564,1,1692,0.0002563451104,0.0002952728746;0.0003160458673;0.0001577165891,0.0002272933217;0.0001970564038;0.0003446856056,biomass;glucose;product,run_3;run_1;run_2,0.017581,0,,,0.0002563451104,0.017581,0.0002245568457,0,
565,800,565,1,1695,0.0002560639683,0.0002950080769;0.0003157099979;0.0001574738301,0.0003442805201;0.0002271056859;0.0001968056989,biomass;glucose;product,run_2;run_3;run_1,0.033596,0,,,0.0002560639683,0.033596,0.000224432747,0,
566,800,566,1,1698,0.000255782465,0.0002947440184;0.00031537395;0.0001572294266,0.0003438784478;0.0002269162065;0.0001965527407,biomass;glucose;product,run_2;run_3;run_1,0.006651,0,,,0.000255782465,0.006651,0.0002243834831,0,
567,800,567,1,1701,0.00025550057,0.0002944810895;0.0003150380174;0.000156982603,0.0003434756172;0.000196299361;0.0002267267317,biomass;glucose;product,run_2;run_1;run_3,0.017842,0,,,0.00025550057,0.017842,0.0002248023652,0,
568,800,568,1,1704,0.0002552142231,0.0002942138085;0.0003147025397;0.000156726321,0.0001960451065;0.0003430743591;0.0002265232036,biomass;glucose;product,run_1;run_2;run_3,0.024555,0,,,0.0002552142231,0.024555,0.0002250964254,0,
569,800,569,1,1707,0.0002549310275,0.0002939515384;0.0003143664941;0.00015647505,0.0002263292952;0.0001957898377;0.0003426739496,biomass;glucose;product,run_3;run_1;run_2,0.020763,0,,,0.0002549310275,0.020763,0.0002262448709,0,
570,800,570,1,1710,0.0002546474643,0.0002936896674;0.0003140303851;0.0001562223403,0.0002261296448;0.0003422805749;0.0001955321731,biomass;glucose;product,run_3;run_2;run_1,0.029396,0,,,0.0002546474643,0.029396,0.000227315184,0,
571,800,571,1,1713,0.0002543633354,0.0002934284995;0.0003136950447;0.0001559664621,0.0002259237148;0.0003418917218;0.0001952745696,biomass;glucose;product,run_3;run_2;run_1,0.031622,0,,,0.0002543633354,0.031622,0.0002287305529,0,
572,800,572,1,1716,0.0002540786397,0.0002931682182;0.0003133615003;0.0001557062006,0.0001950191192;0.0003415067261;0.0002257100737,biomass;glucose;product,run_1;run_2;run_3,0.016439,0,,,0.0002540786397,0.016439,0.000230782353,0,
573,800,573,1,1719,0.0002537934392,0.0002929077572;0.0003130307686;0.0001554417917,0.0001947651075;0.0002254821508;0.0003411330592,biomass;glucose;product,run_1;run_3;run_2,0.023565,0,,,0.0002537934392,0.023565,0.0002325649707,0,
574,800,574,1,1722,0.0002535078412,0.0002926468493;0.0003127040508;0.0001551726236,0.0002252366312;0.0003407730625;0.00019451383,biomass;glucose;product,run_3;run_2;run_1,0.047077,0,,,0.0002535078412,0.047077,0.0002337619988,0,
575,800,575,1,1725,0.000253221988,0.0002923860677;0.0003123825156;0.0001548973806,0.0001942684529;0.0002249740035;0.0003404235076,biomass;glucose;product,run_1;run_3;run_2,0.040999,0,,,0.000253221988,0.040999,0.0002348867354,0,
576,800,576,1,1728,0.0002529360059,0.0002921249022;0.0003120670342;0.0001546160812,0.0001940295221;0.0002246910775;0.0003400874179,biomass;glucose;product,run_1;run_3;run_2,0.029665,0,,,0.0002529360059,0.029665,0.0002353866874,0,
577,800,577,1,1731,0.0002526500911,0.0002918629644;0.0003117579237;0.000154329385,0.0003397676481;0.0001937970585;0.0002243855666,biomass;glucose;product,run_2;run_1;run_3,0.042019,0,,,0.0002526500911,0.042019,0.0002346101282,0,
578,800,578,1,1734,0.0002523644129,0.0002916009756;0.0003114550002;0.0001540372628,0.0002240617373;0.0003394583929;0.0001935731084,biomass;glucose;product,run_3;run_2;run_1,0.010724,0,,,0.0002523644129,0.010724,0.0002331614879,0,
579,800,579,1,1737,0.000252079141,0.0002913395316;0.0003111572539;0.0001537406376,0.0002237247561;0.0003391541858;0.0001933584813,biomass;glucose;product,run_3;run_2;run_1,0.038558,0,,,0.000252079141,0.038558,0.0002314251175,0,
580,800,580,1,1740,0.0002517944822,0.0002910785577;0.0003108630399;0.0001534418491,0.0003388536608;0.0002233780545;0.0001931517314,biomass;glucose;product,run_2;run_3;run_1,0.032433,0,,,0.0002517944822,0.032433,0.0002290658581,0,
581,800,581,1,1743,0.0002515106116,0.0002908188617;0.0003105701313;0.000153142842,0.000223029803;0.0003385494341;0.0001929525978,biomass;glucose;product,run_3;run_2;run_1,0.032363,0,,,0.0002515106116,0.032363,0.0002266111877,0,
582,800,582,1,1746,0.000251227693,0.0002905616391;0.0003102760904;0.0001528453494,0.0003382320147;0.0001927611926;0.0002226898716,biomass;glucose;product,run_2;run_1;run_3,0.046013,0,,,0.000251227693,0.046013,0.000224871836,0,
583,800,583,1,1749,0.000250945883,0.0002903070756;0.0003099791767;0.0001525513966,0.0001925757854;0.0003379002658;0.0002223615978,biomass;glucose;product,run_1;run_2;run_3,0.026714,0,,,0.000250945883,0.026714,0.000223695031,0,
584,800,584,1,1752,0.0002506653139,0.0002900553763;0.0003096785049;0.0001522620603,0.0003375541032;0.0001923952944;0.000222046544,biomass;glucose;product,run_2;run_1;run_3,0.051022,0,,,0.0002506653139,0.051022,0.0002230527017,0,
585,800,585,1,1755,0.0002503861019,0.0002898071859;0.0003093739359;0.000151977184,0.0002217472665;0.000337190925;0.0001922201143,biomass;glucose;product,run_3;run_2;run_1,0.022894,0,,,0.0002503861019,0.022894,0.0002234316117,0,
586,800,586,1,1758,0.0002501083368,0.0002895620855;0.0003090665887;0.0001516963363,0.0003368157115;0.0001920494794;0.0002214598196,biomass;glucose;product,run_2;run_1;run_3,0.040615,0,,,0.0002501083368,0.040615,0.00022452026,0,
587,800,587,1,1761,0.0002498321024,0.0002893191638;0.0003087582256;0.0001514189177,0.0002211777717;0.0001918822266;0.0003364363088,biomass;glucose;product,run_3;run_1;run_2,0.028030,0,,,0.0002498321024,0.028030,0.0002256694387,0,
588,800,588,1,1764,0.0002495574444,0.0002890782836;0.0003084499707;0.0001511440789,0.0002209005295;0.0001917182475;0.0003360535562,biomass;glucose;product,run_3;run_1;run_2,0.029229,0,,,0.0002495574444,0.029229,0.0002269374678,0,
589,800,589,1,1767,0.0002492843979,0.0002888390159;0.000308142609;0.0001508715688,0.0001915565734;0.0003356698979;0.0002206267224,biomass;glucose;product,run_1;run_2;run_3,0.024842,0,,,0.0002492843979,0.024842,0.0002281034973,0,
590,800,590,1,1770,0.0002490129712,0.0002886006437;0.0003078366579;0.0001506016122,0.0002203533776;0.0003352900584;0.0001913954778,biomass;glucose;product,run_3;run_2;run_1,0.027790,0,,,0.0002490129712,0.027790,0.0002286491322,0,
591,800,591,1,1773,0.0002487431603,0.0002883635545;0.0003075312695;0.000150334657,0.0002200844364;0.0003349107421;0.0001912343025,biomass;glucose;product,run_3;run_2;run_1,0.023756,0,,,0.0002487431603,0.023756,0.0002289991052,0,
592,800,592,1,1776,0.0002484749417,0.0002881281036;0.0003072254111;0.0001500713104,0.0002198233185;0.0003345292069;0.0001910722998,biomass;glucose;product,run_3;run_2;run_1,0.015350,0,,,0.0002484749417,0.015350,0.0002295430969,0,
593,800,593,1,1779,0.0002482082737,0.0002878939162;0.0003069189284;0.0001498119764,0.0001909082893;0.0003341482609;0.0002195682708,biomass;glucose;product,run_1;run_2;run_3,0.037922,0,,,0.0002482082737,0.037922,0.0002300584131,0,
594,800,594,1,1782,0.0002479431097,0.0002876611761;0.000306611329;0.000149556824,0.0001907421349;0.0002193216894;0.0003337655047,biomass;glucose;product,run_1;run_3;run_2,0.045868,0,,,0.0002479431097,0.045868,0.0002308744533,0,
595,800,595,1,1785,0.0002476793993,0.0002874297044;0.0003063029339;0.0001493055597,0.0003333806381;0.0001905739599;0.0002190836,biomass;glucose;product,run_2;run_1;run_3,0.031350,0,,,0.0002476793993,0.031350,0.000232057838,0,
596,800,596,1,1788,0.0002474170896,0.0002871983835;0.0003059956852;0.0001490572003,0.0002188471457;0.0001904037571;0.0003330003661,biomass;glucose;product,run_3;run_1;run_2,0.034198,0,,,0.0002474170896,0.034198,0.0002328823737,0,
597,800,597,1,1791,0.0002471561343,0.0002869668847;0.0003056906063;0.0001488109119,0.0001902323402;0.0003326250032;0.0002186110595,biomass;glucose;product,run_1;run_2;run_3,0.020457,0,,,0.0002471561343,0.020457,0.0002332868806,0,
598,800,598,1,1794,0.0002468964927,0.0002867349669;0.0003053883765;0.0001485661348,0.0002183743124;0.0001900604051;0.0003322547607,biomass;glucose;product,run_3;run_1;run_2,0.041668,0,,,0.0002468964927,0.041668,0.0002331992946,0,
599,800,599,1,1797,0.0002466381322,0.0002865021411;0.0003050896614;0.0001483225943,0.0003318928193;0.000218133431;0.0001898881463,biomass;glucose;product,run_2;run_3;run_1,0.015596,0,,,0.0002466381322,0.015596,0.0002322312104,0,
600,800,600,1,1800,0.000246381032,0.0002862692558;0.0003047927345;0.0001480811058,0.0003315330046;0.0001897160078;0.0002178940836,biomass;glucose;product,run_2;run_1;run_3,0.025980,0,,,0.000246381032,0.025980,0.0002310020126,0,
601,800,601,1,1803,0.0002461251739,0.0002860369442;0.0003044961967;0.0001478423808,0.0002176592264;0.000331172028;0.0001895442674,biomass;glucose;product,run_3;run_2;run_1,0.038985,0,,,0.0002461251739,0.038985,0.0002298647975,0,
602,800,602,1,1806,0.0002458705394,0.0002858053869;0.0003041997097;0.0001476065215,0.0002174277902;0.0003308105284;0.0001893732996,biomass;glucose;product,run_3;run_2;run_1,0.035398,0,,,0.0002458705394,0.035398,0.000228807658,0,
603,800,603,1,1809,0.0002456171121,0.0002855754191;0.0003039021272;0.0001473737901,0.0002172039571;0.0003304435081;0.0001892038712,biomass;glucose;product,run_3;run_2;run_1,0.015373,0,,,0.0002456171121,0.015373,0.0002283542557,0,
